Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13867844,2021-03-06 04:27:03,2021-03-06 04:11:58,4177,609937,885,146,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13867/SRR13867844/SRR13867844.lite.1,SRX10248271,mNC123,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389145,SAMN18174304,simple,9606,Homo sapiens,mNC123,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,28991DB1E40E178CAEB6A07634EDD32D,109CF50A18AFD6C11EECD3461D380A87
SRR13867843,2021-03-06 04:38:03,2021-03-06 04:32:51,2179026,207901985,1082819,95,121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR013/13867/SRR13867843/SRR13867843.lite.1,SRX10248272,mNC124,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389146,SAMN18174305,simple,9606,Homo sapiens,mNC124,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,A283201474400B3588992EC45BE2C3DA,91DD236AF219EF9BB7C9A0C489175ED8
SRR13867784,2021-03-06 04:27:04,2021-03-06 04:11:01,1513,228410,48,150,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867784/SRR13867784.lite.1,SRX10248331,mNC76,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389206,SAMN18174257,simple,9606,Homo sapiens,mNC76,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,F5E79F9855C01BCE04B2949C6572F9B1,5C0861059FBAD6DAB2008BDAC50D8B3C
SRR13867783,2021-03-06 04:27:04,2021-03-06 04:11:01,1853,286114,100,154,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867783/SRR13867783.lite.1,SRX10248332,mNC77,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389205,SAMN18174258,simple,9606,Homo sapiens,mNC77,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,EBF331F9C20AC79C5CBEDE84A87307C3,09083C3F8CE8A7959401A08C8060AF72
SRR13867782,2021-03-06 04:27:04,2021-03-06 04:11:26,2641,405392,176,153,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867782/SRR13867782.lite.1,SRX10248333,mNC78,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389207,SAMN18174259,simple,9606,Homo sapiens,mNC78,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,0D2D24BFAC7FCDA3293A8FA2D85D5526,8E5C25AA89B874182B9CD0D2959AD937
SRR13867781,2021-03-06 04:27:04,2021-03-06 04:10:41,1922,297312,130,154,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867781/SRR13867781.lite.1,SRX10248334,mNC79,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389208,SAMN18174260,simple,9606,Homo sapiens,mNC79,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,764D75769DCF5777CC4355F5BB948ECA,A85ACE2E8EEC5B2BEAD34099F987159A
SRR13867780,2021-03-06 04:27:04,2021-03-06 04:11:07,1927,297799,61,154,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867780/SRR13867780.lite.1,SRX10248335,mNC80,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389209,SAMN18174261,simple,9606,Homo sapiens,mNC80,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,BE1C229867BFACE147015FD0CBEF0500,F62E07B3A5B0156104F90BCCAF2C889E
SRR13867778,2021-03-06 04:27:04,2021-03-06 04:11:51,65849,10083506,9028,153,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867778/SRR13867778.lite.1,SRX10248337,mNC81,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389211,SAMN18174262,simple,9606,Homo sapiens,mNC81,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,5E5C9EABC5A242F22315647FD079C9DC,39F3D9C892428FDB9546129319BDE144
SRR13867777,2021-03-06 04:27:04,2021-03-06 04:10:50,2046,327182,164,159,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867777/SRR13867777.lite.1,SRX10248338,mNC82,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389212,SAMN18174263,simple,9606,Homo sapiens,mNC82,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,817702F3686BBD54AFC82C4ACD0379D4,55FF045BEC528E3FC1AD6DF01C9581FB
SRR13867776,2021-03-06 04:27:04,2021-03-06 04:10:41,2717,439193,292,161,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867776/SRR13867776.lite.1,SRX10248339,mNC83,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389213,SAMN18174264,simple,9606,Homo sapiens,mNC83,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,3C3C541A0BD9988B07BDE38ACCFB476E,24E69624A6F7935E626E897BF738F779
SRR13867775,2021-03-06 02:28:54,2021-03-06 01:15:08,41636,4743977,0,113,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867775/SRR13867775.lite.1,SRX10248340,mNC84,WGS,RANDOM,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389214,SAMN18174265,simple,9606,Homo sapiens,mNC84,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,2AC2F96B9558A3DB7EA32B9E14C5074D,5E96AED1AAFA972CC3437151EB9927A9
SRR13867774,2021-03-06 03:08:27,2021-03-06 02:53:27,2120,323625,324,152,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867774/SRR13867774.lite.1,SRX10248341,mNC85,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389215,SAMN18174266,simple,9606,Homo sapiens,mNC85,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,265993E0210762ADC4EBC5A6C45DB3B5,45F6E40CD5BFBA90D24E7EFEA24DA418
SRR13867773,2021-03-06 04:27:04,2021-03-06 04:10:52,1267,193933,55,153,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867773/SRR13867773.lite.1,SRX10248342,mNC86,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389217,SAMN18174267,simple,9606,Homo sapiens,mNC86,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,252A985BCC7FB90A1B0EC2A4750AB9BE,E921B4EB2075DEABCC0372A902494F0D
SRR13867772,2021-03-06 03:08:27,2021-03-06 02:53:12,2285,339219,527,148,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867772/SRR13867772.lite.1,SRX10248343,mNC87,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389216,SAMN18174268,simple,9606,Homo sapiens,mNC87,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,E37593927B4A6FC621D275C0E901EC3B,2A1D9CDBFA82A02973DC1637FC2D9EAB
SRR13867771,2021-03-06 03:08:27,2021-03-06 02:51:10,999,159815,76,159,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867771/SRR13867771.lite.1,SRX10248344,mNC88,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389218,SAMN18174269,simple,9606,Homo sapiens,mNC88,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,ECADDAAA3975A7074CD7CBE8DDE9807D,439D0C248A6C47250932C7C36AFD333E
SRR13867770,2021-03-06 04:27:04,2021-03-06 04:10:52,7391,1070393,1949,144,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867770/SRR13867770.lite.1,SRX10248345,mNC89,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389219,SAMN18174270,simple,9606,Homo sapiens,mNC89,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,41BA9DC3541E82ADFB3EB7ADDA8EBBF5,A20246BC8815269D2820A15897616F7F
SRR13867769,2021-03-06 03:08:28,2021-03-06 02:53:20,7314,1122021,916,153,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867769/SRR13867769.lite.1,SRX10248346,mNC90,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389220,SAMN18174271,simple,9606,Homo sapiens,mNC90,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,47D5C89F6C1D19D5609E49C9EBFF5232,996E00EB44CB414684945508DF315A3B
SRR13867767,2021-03-06 04:27:04,2021-03-06 04:10:40,4548,673670,438,148,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867767/SRR13867767.lite.1,SRX10248348,mNC91,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389222,SAMN18174272,simple,9606,Homo sapiens,mNC91,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,4286D0E132C98C0FC78E174A74852A77,8DE4A471E05DC79F4B5283379F6D52CA
SRR13867766,2021-03-06 04:27:04,2021-03-06 04:11:07,10813,1348762,4211,124,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867766/SRR13867766.lite.1,SRX10248349,mNC93,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389223,SAMN18174274,simple,9606,Homo sapiens,mNC93,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,506FFC5F8514C3248CD2109A7DA18BD4,D59F4B41839E535E51BCD4E0539875A2
SRR13867765,2021-03-06 03:08:28,2021-03-06 02:54:36,10362,1531712,2890,147,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13867/SRR13867765/SRR13867765.lite.1,SRX10248350,mNC94,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP309547,PRJNA707099,,707099,SRS8389224,SAMN18174275,simple,9606,Homo sapiens,mNC94,,,,,not collected,,no,,,,,STANFORD UNIVERSITY,SRA1203553,,public,640E9D47C91435DB08BF4FC1592260D1,087939326790BB5782B85A1569140354
