Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR950855,2014-01-01 06:54:12,2013-08-19 17:35:41,53473797,10694759400,53473797,200,4894,GCA_000001405.13,@dbgap@:reads/SRP007099/SRS473286/SRX331802/SRR950855/SRR950855.sra,SRX331802,18_tFL,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP007099,PRJNA74879,,74879,SRS473286,SAMN02325949,simple,9606,Homo sapiens,18_tFL,,,,800228,,,yes,,high molecular weight genomic DNA,DLBCL,orbit,"Cantrillion Biosciences, Inc",SRA039945,phs000328,DS-CA-PUB-MDS,A7FED7F60D91AE78EF7B1830119865F8,0D9288E3E30D4EF7CB879F5109C22EE2
SRR950847,2014-01-01 06:54:12,2013-08-19 17:40:49,85979389,12896908350,85979389,150,5940,GCA_000001405.13,@dbgap@:reads/SRP007099/SRS473278/SRX331794/SRR950847/SRR950847.sra,SRX331794,1_N,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP007099,PRJNA74879,,74879,SRS473278,SAMN02325950,simple,9606,Homo sapiens,1_N,,,,800214,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood mononuclear cells,"Cantrillion Biosciences, Inc",SRA039945,phs000328,DS-CA-PUB-MDS,EAA6CA415254E58300640F82305EC73B,73FBDE2B969DA11E4966364F3896EBB0
SRR950848,2014-01-01 06:54:12,2013-08-19 20:36:58,77472344,11620851600,77472344,150,5318,GCA_000001405.13,@dbgap@:reads/SRP007099/SRS473279/SRX331795/SRR950848/SRR950848.sra,SRX331795,1_tFL,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP007099,PRJNA74879,,74879,SRS473279,SAMN02325969,simple,9606,Homo sapiens,1_tFL,,,,800214,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,"Cantrillion Biosciences, Inc",SRA039945,phs000328,DS-CA-PUB-MDS,7ECBA18D7BEB7404E2D540227BDB3123,5965F96A545611E12CFED51D56821B25
SRR950856,2014-01-01 06:54:12,2013-08-19 20:31:54,51694708,10338941600,51694708,200,4662,GCA_000001405.13,@dbgap@:reads/SRP007099/SRS473287/SRX331803/SRR950856/SRR950856.sra,SRX331803,20_tFL,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP007099,PRJNA74879,,74879,SRS473287,SAMN02325981,simple,9606,Homo sapiens,20_tFL,,,,800230,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,"Cantrillion Biosciences, Inc",SRA039945,phs000328,DS-CA-PUB-MDS,A5B94077A8B4097895B5F3F0F220EF3A,8496AE0C9F2355501BE0B49C5B00615D
SRR308121,2011-07-18 11:29:03,2014-05-25 18:09:06,594207,319477659,0,537,706,,@dbgap@:reads/SRP007099/SRS167803/SRX082426/SRR308121/SRR308121.sra,SRX082426,DLBCL_2112N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167803,SAMN00206195,simple,9606,Homo sapiens,2112N,,,,417363,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,69E072AFDB5CAA9A1BFD39F0655E97F9,4877B15EEFC73BC7C1377796ADDC3E52
SRR308122,2011-07-18 11:29:03,2014-05-25 18:08:33,548645,298835497,0,544,664,,@dbgap@:reads/SRP007099/SRS167803/SRX082426/SRR308122/SRR308122.sra,SRX082426,DLBCL_2112N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167803,SAMN00206195,simple,9606,Homo sapiens,2112N,,,,417363,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,465B484560EEFEBD775E84C018F558D8,C34C89A8DE310E16E4064C4F5B22DBA3
SRR308123,2011-07-18 11:29:03,2014-05-25 18:08:59,683397,362643458,0,530,803,,@dbgap@:reads/SRP007099/SRS167803/SRX082426/SRR308123/SRR308123.sra,SRX082426,DLBCL_2112N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167803,SAMN00206195,simple,9606,Homo sapiens,2112N,,,,417363,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,F8E2919B5DC80FD0434D58EC889ED54B,15145DEEF95D91DD4BFF7E33D95017F7
SRR308124,2011-07-18 11:29:03,2014-05-25 18:11:27,660746,351782623,0,532,775,,@dbgap@:reads/SRP007099/SRS167803/SRX082426/SRR308124/SRR308124.sra,SRX082426,DLBCL_2112N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167803,SAMN00206195,simple,9606,Homo sapiens,2112N,,,,417363,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,C0CEB7A047C67C8C78224A7A04234CE6,D6884399F632EBE3286F2E8646E8A78C
SRR308125,2011-07-18 11:39:03,2014-05-25 18:10:34,707825,375814029,0,530,843,,@dbgap@:reads/SRP007099/SRS167804/SRX082427/SRR308125/SRR308125.sra,SRX082427,DLBCL_2112T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167804,SAMN00206196,simple,9606,Homo sapiens,2112T,,,,417363,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,0F8D49166D67447BD041852D138FEF53,F404CAEB966CCDEFC3E5249FCA7656DD
SRR308126,2011-07-18 11:39:03,2014-05-25 18:09:03,686626,363823256,0,529,815,,@dbgap@:reads/SRP007099/SRS167804/SRX082427/SRR308126/SRR308126.sra,SRX082427,DLBCL_2112T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167804,SAMN00206196,simple,9606,Homo sapiens,2112T,,,,417363,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,6F833F733311D41BAC87036290D9A0C6,75D3D0A788ED2B282CD7192034EFDE9F
SRR308127,2011-07-18 11:39:03,2014-05-25 18:08:45,552394,304826136,0,551,679,,@dbgap@:reads/SRP007099/SRS167804/SRX082427/SRR308127/SRR308127.sra,SRX082427,DLBCL_2112T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167804,SAMN00206196,simple,9606,Homo sapiens,2112T,,,,417363,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,AA9B6C08EF29B0C21F2A0B681E3F78AE,D3BC1182F490A678C819608B8F9D20BE
SRR308128,2011-07-18 11:39:03,2014-05-25 18:10:22,578529,313391533,0,541,702,,@dbgap@:reads/SRP007099/SRS167804/SRX082427/SRR308128/SRR308128.sra,SRX082427,DLBCL_2112T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167804,SAMN00206196,simple,9606,Homo sapiens,2112T,,,,417363,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,7AC51D207A67D24988BF2C8F89A22F87,C3D830EC13D2A1A4819E1A45E690F1F7
SRR308129,2011-07-18 11:47:04,2014-05-25 18:10:20,612745,317555563,0,518,719,,@dbgap@:reads/SRP007099/SRS167808/SRX082428/SRR308129/SRR308129.sra,SRX082428,DLBCL_2202N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167808,SAMN00206200,simple,9606,Homo sapiens,2202N,,,,417335,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,21C90A2D465E94C964EC85AD2342D9EF,D9744DFFA230FEB863F9C1070A026888
SRR308130,2011-07-18 11:47:04,2014-05-25 18:09:26,653813,339630146,0,519,774,,@dbgap@:reads/SRP007099/SRS167808/SRX082428/SRR308130/SRR308130.sra,SRX082428,DLBCL_2202N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167808,SAMN00206200,simple,9606,Homo sapiens,2202N,,,,417335,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,1DD648BC175205936A8FC57BF5FC5B5E,B8A1D2E0BFFA535F6017E530EF66EE36
SRR308131,2011-07-18 11:47:04,2014-05-25 18:08:21,458814,241765586,0,526,543,,@dbgap@:reads/SRP007099/SRS167808/SRX082428/SRR308131/SRR308131.sra,SRX082428,DLBCL_2202N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167808,SAMN00206200,simple,9606,Homo sapiens,2202N,,,,417335,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,393A3C22FE49E41C967CD989F9935122,F92C85DF351A1EF4F0D72094000DF518
SRR308132,2011-07-18 11:47:04,2014-05-25 18:09:02,565859,299396777,0,529,674,,@dbgap@:reads/SRP007099/SRS167808/SRX082428/SRR308132/SRR308132.sra,SRX082428,DLBCL_2202N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167808,SAMN00206200,simple,9606,Homo sapiens,2202N,,,,417335,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,099B4470BC2978770A1E079D86A79EFD,F5F070092B036E935F95157AEF469A6B
SRR308133,2011-07-18 11:53:03,2014-05-25 18:09:03,570920,300237547,0,525,662,,@dbgap@:reads/SRP007099/SRS167809/SRX082429/SRR308133/SRR308133.sra,SRX082429,DLBCL_2202T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167809,SAMN00206201,simple,9606,Homo sapiens,2202T,,,,417335,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,FB63164F5538A198B54211D3D248D747,AA99F1A0FA3019A278475D806529113B
SRR308134,2011-07-18 11:53:03,2014-05-25 18:10:34,629848,331228455,0,525,726,,@dbgap@:reads/SRP007099/SRS167809/SRX082429/SRR308134/SRR308134.sra,SRX082429,DLBCL_2202T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167809,SAMN00206201,simple,9606,Homo sapiens,2202T,,,,417335,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,0C39F44535BF9B76AB84536A5FAF8EAC,257B8D7349624CA72F1D558919F21637
SRR308135,2011-07-18 11:53:03,2014-05-25 18:10:34,624610,357002486,0,571,782,,@dbgap@:reads/SRP007099/SRS167809/SRX082429/SRR308135/SRR308135.sra,SRX082429,DLBCL_2202T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167809,SAMN00206201,simple,9606,Homo sapiens,2202T,,,,417335,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,A4846EB04FAFE4D44884C52ADF1B3C8A,7847272EFE27A27436CBF342CF652E11
SRR308136,2011-07-18 11:53:03,2014-05-25 18:09:55,663987,375543417,0,565,828,,@dbgap@:reads/SRP007099/SRS167809/SRX082429/SRR308136/SRR308136.sra,SRX082429,DLBCL_2202T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167809,SAMN00206201,simple,9606,Homo sapiens,2202T,,,,417335,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,454 Life Sciences,SRA039945,phs000328,DS-CA-PUB-MDS,49C1ED5B2CC3FDEBCE6963942BA51C37,3AE2ABC202C0E307DF627DA4E16FE646
SRR308137,2011-07-18 11:59:04,2014-05-25 18:08:19,363091,177255402,0,488,419,,@dbgap@:reads/SRP007099/SRS167810/SRX082430/SRR308137/SRR308137.sra,SRX082430,DLBCL_2203N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167810,SAMN00206202,simple,9606,Homo sapiens,2203N,,,,417322,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,5A7918CC11C23EB0A2AF17186FC7D293,F07BA090C3B12E04110DC8F93E89EF28
SRR308138,2011-07-18 11:59:04,2014-05-25 18:10:32,632526,284375157,0,449,691,,@dbgap@:reads/SRP007099/SRS167810/SRX082430/SRR308138/SRR308138.sra,SRX082430,DLBCL_2203N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167810,SAMN00206202,simple,9606,Homo sapiens,2203N,,,,417322,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,667CD62977ADE40939F2689512EA448D,FCFD833AD9D4A4EFC92415EA7FC0DF9E
SRR308139,2011-07-18 11:59:04,2014-05-25 18:10:21,633737,285281569,0,450,686,,@dbgap@:reads/SRP007099/SRS167810/SRX082430/SRR308139/SRR308139.sra,SRX082430,DLBCL_2203N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167810,SAMN00206202,simple,9606,Homo sapiens,2203N,,,,417322,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,A40A31EF9D45BBE45CAB25E002019B1F,63B69FB990A4B3830B1C3ED3BA422B45
SRR308140,2011-07-18 11:59:04,2014-05-25 18:10:39,670364,298239714,0,444,719,,@dbgap@:reads/SRP007099/SRS167810/SRX082430/SRR308140/SRR308140.sra,SRX082430,DLBCL_2203N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167810,SAMN00206202,simple,9606,Homo sapiens,2203N,,,,417322,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,0B010D41E540B2AEFC439608781A0828,88D1109559BE6FF62D4520B76AC05D90
SRR308141,2011-07-18 12:33:04,2014-05-25 18:08:49,420088,196389010,0,467,474,,@dbgap@:reads/SRP007099/SRS167811/SRX082431/SRR308141/SRR308141.sra,SRX082431,DLBCL_2203T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167811,SAMN00206203,simple,9606,Homo sapiens,2203T,,,,417322,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,02441D51083091C34FC71B4ECB7CD3E6,78D19F827A07A4424282EDE07DC7A6C5
SRR308142,2011-07-18 12:33:04,2014-05-25 18:10:41,552303,236473291,0,428,579,,@dbgap@:reads/SRP007099/SRS167811/SRX082431/SRR308142/SRR308142.sra,SRX082431,DLBCL_2203T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167811,SAMN00206203,simple,9606,Homo sapiens,2203T,,,,417322,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,F3E075E1F3B5E908638A3DEA30183A2C,DF9693602265FA71417D593E6387D378
SRR308143,2011-07-18 12:33:04,2014-05-25 18:08:51,614992,262194675,0,426,634,,@dbgap@:reads/SRP007099/SRS167811/SRX082431/SRR308143/SRR308143.sra,SRX082431,DLBCL_2203T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167811,SAMN00206203,simple,9606,Homo sapiens,2203T,,,,417322,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,9BFD17FF75BED623FF0269A9A6029023,18C3F06795C55ADDD26086F9A07CA7AE
SRR308144,2011-07-18 12:33:04,2014-05-25 18:09:20,632755,270787164,0,427,663,,@dbgap@:reads/SRP007099/SRS167811/SRX082431/SRR308144/SRR308144.sra,SRX082431,DLBCL_2203T_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167811,SAMN00206203,simple,9606,Homo sapiens,2203T,,,,417322,,,yes,,high molecular weight genomic DNA,DLBCL,lymph node,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,7DF69C28D6B4F133D774C0C3432A2D97,1C90CE7755BE84133FBEE895C7B00CF2
SRR308145,2011-07-18 13:32:05,2014-05-25 18:10:25,684149,258300160,0,377,681,,@dbgap@:reads/SRP007099/SRS167812/SRX082432/SRR308145/SRR308145.sra,SRX082432,DLBCL_2204N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167812,SAMN00206204,simple,9606,Homo sapiens,2204N,,,,417334,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,CB2FFBCA2DDB99D8BC18C2FDE45206F8,BE791ADF103B617129114FEF3727ECB1
SRR308146,2011-07-18 13:32:05,2014-05-25 18:09:55,653773,249155981,0,381,636,,@dbgap@:reads/SRP007099/SRS167812/SRX082432/SRR308146/SRR308146.sra,SRX082432,DLBCL_2204N_exome,WXS,Hybrid Selection,GENOMIC,PAIRED,0,0,LS454,454 GS FLX,SRP007099,PRJNA74879,,74879,SRS167812,SAMN00206204,simple,9606,Homo sapiens,2204N,,,,417334,,,no,,high molecular weight genomic DNA,not applicable (if normal DNA),peripheral blood granulocytes,HICCC Genomic Shared Resource,SRA039945,phs000328,DS-CA-PUB-MDS,E38BB4DEF64220D82D7A7127718FBFD9,06B937317794F1FC20F8BC0EA02F215F
